['Point(135.0828637 35.1294529)']	2
['Point(139.2239719 35.374649)']	2
['Point(135.4371696 34.7043934)']	2
['Point(139.6425316 35.8209206)']	2
['Point(141.8454254 39.2658381)']	2
['Point(136.7091012 34.5015958)']	2
['Point(139.954414 35.7503315)']	2
['Point(131.4108541 31.9325923)']	2
['Point(135.4941717 34.9189488)']	1
['Point(139.4492865 35.3402423)']	1
['Point(139.560947 35.6924964)']	1
['Point(135.5379828 34.6367992)']	1
['Point(139.6985104 35.6641008)']	1
['Point(137.7279959 34.70546830000001)']	1
['Point(139.6903398 35.6525728)']	1
['Point(135.410514 34.5043449)']	1
['Point(136.0258748 34.7653928)']	1
['Point(135.737043 34.46037)']	1
['Point(135.3543201 34.7132147)']	1
['Point(140.8818405 38.2508938)']	1
['Point(139.4009589 35.9714792)']	1
['Point(137.2908714 34.9192891)']	1
['Point(139.5221929 36.06596)']	1
['Point(130.7405664 32.7822415)']	1
['Point(139.2915319 36.1976558)']	1
['Point(135.8116237 34.9883662)']	1
['Point(140.3208523 35.7781301)']	1
['Point(139.4529557 35.5357835)']	1
['Point(136.9886334 34.9241337)']	1
['Point(135.3833504 33.7321135)']	1
['Point(135.8077096 34.9461056)']	1
['Point(139.7514887 35.6007707)']	1
['Point(135.6399158 34.65578)']	1
['Point(133.0741158 34.3965538)']	1
['Point(135.126034 35.295753)']	1
['Point(139.7793661 35.6564166)']	1
['Point(140.8857179 37.0584359)']	1
['Point(140.7302196 41.7958914)']	1
['Point(135.7975476 34.8877494)']	1
['Point(140.8860157 38.3365894)']	1
['Point(135.759996 35.033474)']	1
['Point(135.4475336 34.8249793)']	1
['Point(137.0564571 36.79397540000001)']	1
['Point(139.0363548 37.9162257)']	1
['Point(139.719059 35.6204066)']	1
['Point(133.863916 34.65261479999999)']	1
['Point(141.3741522 43.1037853)']	1
['Point(139.8773135 35.6821907)']	1
['Point(133.2545686 35.4317631)']	1
['Point(136.8331928 34.8806346)']	1
['Point(134.935277 34.8481763)']	1
['Point(139.3837609 35.3726054)']	1
['Point(130.3812873 33.5573435)']	1
['Point(140.030958 35.6853688)']	1
['Point(136.902328 35.2110807)']	1
['Point(132.4680505 34.3786302)']	1
['Point(129.8495919 32.7055577)']	1
['Point(139.4834704 35.5870987)']	1
['Point(131.6569154 32.5792155)']	1
['Point(134.7409633 34.8188168)']	1
['Point(135.3921665 34.466049)']	1
['Point(137.2074429 35.8841895)']	1
['Point(138.8684775 37.0576786)']	1
['Point(135.228714 34.3393855)']	1
['Point(136.7784319 36.8926336)']	1
['Point(139.336038 35.7749305)']	1
['Point(137.1083519 34.6226339)']	1
['Point(139.7340411 35.5319906)']	1
['Point(137.3769853 34.8265109)']	1
['Point(135.1509124 34.6655765)']	1
['Point(136.9024063 35.1319576)']	1
['Point(131.4261165 33.1795362)']	1
['Point(136.9087054 36.5981836)']	1
['Point(131.7326109 33.5575004)']	1
['Point(132.5704637 33.2277019)']	1
['Point(141.0187123 38.7385708)']	1
['Point(136.7027971 35.3197801)']	1
['Point(135.7428978 34.700443)']	1
['Point(135.1992499 35.5320785)']	1
['Point(136.8803126 35.1375442)']	1
['Point(133.9478511 34.4899774)']	1
['Point(136.6758186 36.5950351)']	1
['Point(136.8791195 35.4104376)']	1
['Point(135.3075362 34.8263597)']	1
['Point(139.6144841 35.6080779)']	1
['Point(136.9748319 35.1225652)']	1
['Point(139.926216 37.493881)']	1
['Point(136.2472179 35.9191911)']	1
['Point(138.9341083 35.3088081)']	1
['Point(139.6624281 35.4151966)']	1
['Point(138.2179159 36.6673422)']	1
['Point(135.6172956 34.8458838)']	1
['Point(134.5990156 33.7771311)']	1
['Point(130.4327237 32.5163813)']	1
['Point(141.2890968 43.0877638)']	1
['Point(139.7813093 37.20122480000001)']	1
['Point(139.4849011 35.3473974)']	1
['Point(135.4024175 34.2729068)']	1
['Point(133.2348626 35.513531)']	1
['Point(139.8490822 38.9133111)']	1
['Point(138.4066959 34.9960412)']	1
['Point(130.4630905 33.7163949)']	1
['Point(139.7396494 35.5575322)']	1
['Point(135.9092309 35.5489531)']	1
['Point(135.4520136 34.5131898)']	1
['Point(140.2209421 37.1216944)']	1
['Point(137.9577936 35.8401194)']	1
['Point(137.8531416 37.0416892)']	1
['Point(135.5611696 35.014319)']	1
['Point(139.5703631 35.9769418)']	1
['Point(139.5209463 35.3488347)']	1
['Point(140.2465786 35.8460503)']	1
['Point(139.4926183 35.9065533)']	1
['Point(135.4726219 34.6729017)']	1
['Point(139.4579964 35.4875298)']	1
['Point(138.1760238 34.8363491)']	1
['Point(139.4918806 35.3388323)']	1
['Point(139.616884 35.778059)']	1
['Point(132.4716534 34.4518447)']	1
['Point(136.770863 35.3440604)']	1
['Point(134.3583299 34.067513)']	1
['Point(132.9062257 33.6593556)']	1
['Point(138.1436485 36.5800196)']	1
['Point(132.535839 34.4459346)']	1
['Point(132.221021 35.0112753)']	1
['Point(135.8429944 34.5218927)']	1
['Point(140.0821774 35.716628)']	1
['Point(139.703742 35.7167454)']	1
['Point(135.5135548 34.7087221)']	1
['Point(135.3033924 34.7459675)']	1
['Point(139.6619497 35.6727047)']	1
['Point(141.0220539 38.3143308)']	1
['Point(140.8869295 38.4471773)']	1
['Point(139.3908038 35.446427)']	1
['Point(140.9745424 38.5665918)']	1
['Point(130.4285519 33.6066763)']	1
['Point(136.6217499 34.9466537)']	1
['Point(139.8045157 35.77453510000001)']	1
['Point(139.4867465 35.45744730000001)']	1
['Point(131.8052297 33.1261432)']	1
['Point(139.5562603 35.7129334)']	1
['Point(136.7497289 35.3082578)']	1
['Point(138.2711028 37.1622865)']	1
['Point(139.6410647 35.7191824)']	1
['Point(139.5490558 35.8567086)']	1
['Point(132.4584929 34.3952852)']	1
['Point(131.4830418 33.2896192)']	1
['Point(140.6193414 37.9973807)']	1
['Point(137.2221731 34.829088)']	1
['Point(137.2031287 36.6943114)']	1
['Point(139.421767 35.552819)']	1
['Point(132.7002782 33.810515)']	1
['Point(138.52772 35.0605373)']	1
['Point(134.4680807 34.8036472)']	1
['Point(139.6821513 35.6194814)']	1
['Point(136.8998058 35.1601378)']	1
['Point(137.1418898 34.9626945)']	1
['Point(135.7614388 34.9353648)']	1
['Point(139.7891857 35.7331499)']	1
['Point(137.0361451 35.2130968)']	1
['Point(140.7468006 41.8188869)']	1
['Point(131.1841879 34.3696188)']	1
['Point(135.473196 34.7381854)']	1
['Point(140.7341438 40.8140302)']	1
['Point(139.7036123 35.5319907)']	1
['Point(134.0347077 34.2334691)']	1
['Point(139.7122397 35.5298425)']	1
['Point(136.4879846 35.9916181)']	1
['Point(131.2057107 34.1666215)']	1
['Point(135.602002 34.625589)']	1
['Point(139.8659565 35.9476145)']	1
['Point(135.7464222 34.9766563)']	1
['Point(137.9976964 34.769027)']	1
['Point(136.1644041 34.964518)']	1
['Point(139.5362099 35.553844)']	1
['Point(140.1708865 35.6678777)']	1
['Point(138.3339796 34.9395167)']	1
['Point(137.3442542 34.7170795)']	1
['Point(139.6330203 35.518987)']	1
['Point(139.614022 35.598802)']	1
['Point(136.5633768 36.51968069999999)']	1
['Point(130.4334872 33.5533525)']	1
['Point(135.3618255 34.7859124)']	1
['Point(138.2822794 36.7119053)']	1
['Point(139.610123 35.4343409)']	1
['Point(133.4620724 34.9724028)']	1
